index;x;y;z
763;0.092731;-0.066391;-0.134823
764;0.086376;-0.044640;-0.118627
765;0.035975;-0.000434;-0.063260
766;-0.001758;0.027079;-0.015675
767;-0.053496;0.052770;0.039747
768;-0.079673;0.056749;0.073443
769;-0.078724;0.042905;0.095635
770;-0.052628;0.020138;0.088955
771;-0.014212;-0.007851;0.071594
772;0.013899;-0.021228;0.053615
773;0.041214;-0.026765;0.027267
774;0.053285;-0.019788;0.010477
775;0.049106;-0.001607;-0.001738
776;0.027233;0.014095;0.000703
777;0.003989;0.022730;-0.002401
778;-0.007290;0.019730;-0.009636
779;-0.017033;0.009060;-0.012108
780;-0.019205;-0.003706;-0.012891
781;-0.014796;-0.014742;-0.012002
782;-0.001819;-0.020588;-0.013154
783;0.005264;-0.022249;-0.008622
784;0.005151;-0.013152;-0.001664
785;0.012795;0.002030;0.008693
786;0.019932;0.014396;0.014119
787;0.016187;0.022098;0.018564
788;0.001966;0.017102;0.019599
789;-0.011724;0.004673;0.016338
790;-0.008456;-0.006625;0.007839
791;-0.000721;-0.014843;-0.000371
792;0.004707;-0.014694;0.000336
793;0.003525;-0.004254;0.009519
794;0.004414;0.005187;0.012594
795;0.005426;0.016916;0.017583
796;0.001241;0.021832;0.026804
797;-0.005958;0.023995;0.035675
798;-0.015952;0.020601;0.040805
799;-0.026318;0.019290;0.054615
800;-0.027375;0.011007;0.050835
801;-0.001408;-0.017525;0.007108
802;0.018337;-0.033821;-0.023250
803;0.058749;-0.058353;-0.078707
804;0.087100;-0.075450;-0.126895
805;0.071338;-0.061436;-0.135501
806;0.052273;-0.027067;-0.097551
807;0.010739;0.023430;-0.034505
808;-0.022462;0.051612;0.011583
809;-0.065127;0.063486;0.061777
810;-0.088360;0.050541;0.084402
811;-0.062652;0.018782;0.085910
812;-0.030832;0.000111;0.074791
813;0.013927;-0.018427;0.057136
814;0.039058;-0.026769;0.038304
815;0.042122;-0.026387;0.016775
816;0.041600;-0.015405;0.006930
817;0.029794;0.012463;0.004442
818;0.016207;0.028754;0.004019
819;0.002357;0.028880;-0.005275
820;-0.011276;0.016094;-0.009228
821;-0.026206;-0.004694;-0.012831
822;-0.021444;-0.016078;-0.015803
823;-0.001899;-0.024792;-0.019543
824;0.011045;-0.026269;-0.017898
825;0.009682;-0.012505;-0.002654
826;0.006587;-0.000118;0.008372
827;0.010368;0.015622;0.016910
828;0.014550;0.023996;0.020127
829;0.009100;0.021939;0.021748
830;-0.001988;0.009715;0.019098
831;-0.009295;-0.009686;0.007860
832;-0.007681;-0.019768;-0.001759
833;0.001438;-0.019643;-0.004020
834;0.006330;-0.009947;-0.000816
835;0.011415;0.004403;0.007613
836;0.013634;0.011270;0.007446
837;0.006849;0.013152;0.005873
838;0.000550;0.011102;0.006554
839;-0.003738;0.004322;0.007853
840;-0.003191;-0.001598;0.007357
841;0.001691;-0.011334;0.006047
842;0.001262;-0.013177;0.002552
843;0.005371;-0.009107;0.002902
844;0.009829;-0.003971;0.002948
845;0.012431;0.007334;0.007050
846;0.007323;0.011369;0.010370
847;-0.001252;0.011264;0.011463
848;-0.005126;0.006574;0.009459
849;-0.004325;-0.001024;0.008664
850;-0.002217;-0.003831;0.009427
851;0.004974;-0.004715;0.009736
852;0.006351;-0.002844;0.011481
853;-0.000552;0.005408;0.019873
854;-0.007461;0.016221;0.033436
855;-0.010692;0.023056;0.041256
856;-0.014003;0.020746;0.038215
857;-0.018850;0.016507;0.040042
858;-0.015934;0.005074;0.024984
859;0.023962;-0.037439;-0.041342
860;0.057185;-0.067792;-0.091723
861;0.082894;-0.076676;-0.127410
862;0.074439;-0.054127;-0.109226
863;0.038810;-0.010585;-0.064526
864;0.000894;0.023344;-0.022788
865;-0.043623;0.054788;0.031451
866;-0.068549;0.061883;0.064787
867;-0.072612;0.051057;0.088686
868;-0.045341;0.022441;0.079594
869;-0.008662;-0.011269;0.060273
870;0.013674;-0.027644;0.046145
871;0.032991;-0.035434;0.022846
872;0.039701;-0.027579;0.013631
873;0.040471;-0.006451;0.002127
874;0.024448;0.015927;0.004427
875;0.000158;0.032726;0.003144
876;-0.009159;0.030832;-0.001114
877;-0.016740;0.016410;-0.007432
878;-0.012221;-0.001682;-0.011226
879;-0.007039;-0.023035;-0.017962
880;0.001481;-0.033138;-0.020508
881;0.005881;-0.027184;-0.006620
882;0.004343;-0.009673;0.007382
883;0.005345;0.017733;0.028388
884;0.007078;0.034213;0.041174
885;-0.013552;0.054899;0.071159
886;-0.031314;0.048538;0.075550
887;-0.025186;0.010906;0.043054
888;0.000210;-0.029813;-0.006761
889;0.049195;-0.082416;-0.080348
890;0.071695;-0.092667;-0.111732
891;0.057725;-0.054086;-0.091601
892;0.038502;-0.012689;-0.061890
893;0.010709;0.036667;-0.015291
894;-0.022058;0.061450;0.018858
895;-0.052244;0.066442;0.055795
896;-0.058365;0.053688;0.070496
897;-0.039585;0.017349;0.070463
898;-0.031371;0.009152;0.087721
899;-0.026942;-0.005230;0.096457
900;-0.007299;-0.026443;0.055896
901;0.048568;-0.052862;-0.016038
902;0.083273;-0.063478;-0.066720
903;0.087978;-0.039596;-0.085393
904;0.068404;-0.010130;-0.076051
905;0.032927;0.021783;-0.055029
906;-0.002049;0.036390;-0.024955
907;-0.045324;0.037360;0.007009
908;-0.065472;0.029163;0.030102
909;-0.069684;0.011223;0.048780
910;-0.061239;0.000747;0.063065
911;-0.048811;0.015614;0.095741
912;-0.022290;0.015945;0.088260
913;0.017952;-0.009535;0.033915
914;0.057213;-0.030314;-0.015502
915;0.111996;-0.043499;-0.067592
916;0.112273;-0.039914;-0.082252
917;0.073967;-0.022319;-0.077895
918;0.031350;-0.011360;-0.057331
919;-0.024205;0.012745;-0.012962
920;-0.062392;0.026042;0.018310
921;-0.085173;0.029192;0.045561
922;-0.078790;0.028259;0.057626
923;-0.047570;0.022151;0.060197
924;-0.027820;0.022774;0.071740
925;-0.006029;0.028840;0.081330
926;0.008648;0.013431;0.061116
927;0.047482;-0.021285;0.004128
928;0.072663;-0.044990;-0.038956
929;0.085899;-0.062081;-0.080147
930;0.077338;-0.061068;-0.091706
931;0.050076;-0.031768;-0.070877
932;0.018610;-0.002239;-0.045857
933;-0.026545;0.027390;-0.004862
934;-0.061894;0.045130;0.028837
935;-0.078194;0.047881;0.053922
936;-0.062501;0.034588;0.059137
937;-0.039928;0.026102;0.073325
938;-0.031224;0.026573;0.089937
939;-0.007912;0.005475;0.071818
940;0.023404;-0.024719;0.024609
941;0.070935;-0.059607;-0.044272
942;0.097516;-0.064166;-0.072786
943;0.088923;-0.041166;-0.073667
944;0.058391;-0.017041;-0.060131
945;0.015667;0.014033;-0.037473
946;-0.019002;0.030802;-0.010398
947;-0.059476;0.039799;0.026145
948;-0.069508;0.035441;0.043422
949;-0.060088;0.018720;0.049583
950;-0.049132;0.013699;0.062153
951;-0.042096;0.020985;0.087363
952;-0.023480;0.015348;0.080508
953;0.021167;-0.010675;0.030433
954;0.056127;-0.035444;-0.021174
955;0.099754;-0.056553;-0.073688
956;0.101895;-0.050391;-0.085757
957;0.074431;-0.033017;-0.082315
958;0.040825;-0.011171;-0.065646
959;-0.008757;0.018391;-0.019793
960;-0.051221;0.032168;0.011373
961;-0.082209;0.040892;0.048683
962;-0.089634;0.046873;0.078018
963;-0.083844;0.053669;0.115518
964;-0.060222;0.047357;0.119926
965;-0.028210;0.018808;0.091837
966;0.026042;-0.022933;0.030614
967;0.098666;-0.081033;-0.068639
968;0.137311;-0.104327;-0.126871
969;0.133753;-0.088324;-0.145809
970;0.086718;-0.044690;-0.112137
971;0.025132;0.018691;-0.047349
972;-0.022349;0.055299;0.002116
973;-0.088681;0.072502;0.053046
974;-0.116213;0.066403;0.077736
975;-0.095455;0.036877;0.081260
976;-0.054621;0.009995;0.067723
977;-0.001457;-0.024719;0.036837
978;0.031058;-0.037948;0.019970
979;0.053898;-0.032989;0.007075
980;0.069914;-0.021021;-0.003797
981;0.062597;0.004058;-0.006432
982;0.037262;0.023172;0.003357
983;0.006821;0.028421;0.008741
984;-0.012707;0.020144;0.008137
985;-0.029526;0.001655;0.008931
986;-0.033889;-0.012498;0.002354
987;-0.022267;-0.022758;-0.006301
988;-0.004368;-0.023573;-0.012752
989;0.013056;-0.011647;-0.010787
990;0.014647;0.001354;-0.000009
991;0.016166;0.017174;0.010565
992;0.019162;0.019959;0.014729
993;0.015123;0.015945;0.014422
994;0.004896;0.005686;0.012005
995;-0.008618;-0.009737;0.009525
996;-0.011198;-0.021260;0.003478
997;-0.001572;-0.021220;-0.002717
998;0.004285;-0.013692;-0.001670
999;0.011491;0.005372;0.005950
1000;0.013624;0.012836;0.010557
1001;0.011741;0.016808;0.008194
1002;0.006459;0.012428;0.005107
1003;0.000074;0.002617;0.006390
1004;-0.004173;-0.004168;0.005910
1005;-0.004311;-0.013305;0.002605
1006;0.000919;-0.015204;0.003255
1007;0.006835;-0.007337;0.002786
1008;0.009984;-0.001407;0.005846
1009;0.012119;0.008058;0.007053
1010;0.009474;0.010739;0.007211
1011;0.002383;0.009596;0.006347
1012;-0.003455;0.004270;0.005293
1013;-0.005813;-0.002646;0.005545
1014;-0.003028;-0.006019;0.007164
1015;0.003702;-0.005901;0.009457
1016;0.005202;0.000563;0.014195
1017;-0.002077;0.013353;0.031345
1018;-0.010350;0.022848;0.045672
1019;-0.016966;0.031050;0.057350
1020;-0.025441;0.030354;0.064025
1021;-0.018745;0.013857;0.046464
1022;-0.005216;-0.011541;0.013516
1023;0.027985;-0.048934;-0.048029
1024;0.064534;-0.074680;-0.100965
1025;0.097300;-0.086589;-0.149394
1026;0.084251;-0.063654;-0.137732
1027;0.044943;-0.013190;-0.077377
1028;0.009334;0.030384;-0.028791
1029;-0.043105;0.065182;0.032617
1030;-0.075001;0.069359;0.069219
1031;-0.086679;0.054507;0.099176
1032;-0.059903;0.024814;0.091304
1033;-0.017478;-0.009470;0.070967
1034;0.010626;-0.027122;0.053904
1035;0.037370;-0.036163;0.026936
1036;0.047867;-0.030387;0.014715
1037;0.052825;-0.007289;0.002154
1038;0.038626;0.013781;0.000908
1039;0.012374;0.029842;-0.000878
1040;-0.002878;0.028261;-0.007109
1041;-0.019986;0.012878;-0.008923
1042;-0.021305;-0.003641;-0.009735
1043;-0.015763;-0.022374;-0.017937
1044;-0.005482;-0.028208;-0.018975
1045;0.007720;-0.026170;-0.012381
1046;0.007570;-0.012931;-0.001700
1047;0.010251;0.007306;0.012101
1048;0.018861;0.020944;0.017496
1049;0.021198;0.027245;0.019620
1050;0.011557;0.021839;0.022927
1051;-0.005789;0.004574;0.018887
1052;-0.009832;-0.011812;0.007560
1053;-0.002839;-0.024729;-0.003522
1054;0.003561;-0.020891;-0.004993
1055;0.004820;-0.008812;0.002322
1056;0.005811;0.002730;0.007416
1057;0.012120;0.014229;0.007574
1058;0.013642;0.016729;0.006173
1059;0.006041;0.012236;0.007309
1060;-0.000769;0.006254;0.008254
1061;-0.003942;-0.002372;0.009731
1062;0.000522;-0.009398;0.008151
1063;0.000136;-0.015853;0.003949
1064;0.006157;-0.013289;0.002852
1065;0.011440;-0.001541;0.005653
1066;0.013699;0.005857;0.008442
1067;0.009838;0.011395;0.008832
1068;0.002638;0.010094;0.007466
1069;-0.004415;0.004134;0.007021
1070;-0.003176;-0.002053;0.004954
1071;0.001187;-0.008559;0.000676
1072;0.005671;-0.009163;0.002264
1073;-0.014014;-0.002390;-0.073106
1074;-0.006340;-0.000503;0.005746
1075;0.054689;0.026988;0.219858
1076;0.044726;0.048998;0.324461
1077;0.014048;0.007608;0.026898
1078;0.009543;-0.012789;-0.001447
1079;0.010711;-0.024986;0.006782
1080;-0.001041;-0.003705;0.002186
1081;0.005098;-0.005927;0.000497
1082;0.009336;-0.003803;0.002540
1083;0.008082;0.000760;0.007661
1084;0.004168;0.004571;0.008247
1085;-0.009476;0.006104;-0.006100
1086;0.022773;0.000885;0.086187
